Head,Relation,Original Tail,Tail Noun Chunks,Title,Article,Original Article Text
add value union involvement objective,expect,effects of different options and monitoring and evaluation,"['effect', 'different option', 'monitor', 'evaluation']",TITLE II BUDGET AND BUDGETARY PRINCIPLES,Article 34  Evaluations ,"Programmes and activities which entail significant spending shall be subject to ex ante and retrospective evaluations, which shall be proportionate to the objectives and expenditure. Ex ante evaluations supporting the preparation of programmes and activities shall be based on evidence on the performance of related programmes or activities and shall identify and analyse the issues to be addressed, the added value of Union involvement, objectives, expected effects of different options and monitoring and evaluation arrangements. For major programmes or activities that are expected to have significant economic, environmental or social impacts, the ex ante evaluation may take the form of an impact assessment that, in addition to meeting the requirements set out in the first subparagraph, analyses the various options concerning the methods of implementation. Retrospective evaluations shall assess the performance of the programme or activity, including aspects such as effectiveness, efficiency, coherence, relevance and EU added value. Retrospective evaluations shall be based on the information generated by the monitoring arrangements and indicators established for the action concerned. They shall be undertaken at least once during the term of every multiannual financial framework and where possible in sufficient time for the findings to be taken into account in ex ante evaluations or impact assessments which support the preparation of related programmes and activities."
ex ante evaluation,take,the form of an impact assessment that in addition to meeting the requirements set out in the first subparagraph analyses the various options concerning the methods of implementation for major programmes or activities that are expected to have significant economic environmental or social impacts,"['form', 'impact assessment', 'addition', 'requirement', 'subparagraph', 'option', 'method', 'implementation', 'major programme', 'activity', 'significant economic environmental social impact']",TITLE II BUDGET AND BUDGETARY PRINCIPLES,Article 34  Evaluations ,"Programmes and activities which entail significant spending shall be subject to ex ante and retrospective evaluations, which shall be proportionate to the objectives and expenditure. Ex ante evaluations supporting the preparation of programmes and activities shall be based on evidence on the performance of related programmes or activities and shall identify and analyse the issues to be addressed, the added value of Union involvement, objectives, expected effects of different options and monitoring and evaluation arrangements. For major programmes or activities that are expected to have significant economic, environmental or social impacts, the ex ante evaluation may take the form of an impact assessment that, in addition to meeting the requirements set out in the first subparagraph, analyses the various options concerning the methods of implementation. Retrospective evaluations shall assess the performance of the programme or activity, including aspects such as effectiveness, efficiency, coherence, relevance and EU added value. Retrospective evaluations shall be based on the information generated by the monitoring arrangements and indicators established for the action concerned. They shall be undertaken at least once during the term of every multiannual financial framework and where possible in sufficient time for the findings to be taken into account in ex ante evaluations or impact assessments which support the preparation of related programmes and activities."
retrospective evaluation,assess,the performance of the programme or activity including aspects such as effectiveness efficiency coherence relevance and eu added value,"['performance', 'programme', 'activity', 'aspect', 'effectiveness efficiency coherence relevance', 'eu add value']",TITLE II BUDGET AND BUDGETARY PRINCIPLES,Article 34  Evaluations ,"Programmes and activities which entail significant spending shall be subject to ex ante and retrospective evaluations, which shall be proportionate to the objectives and expenditure. Ex ante evaluations supporting the preparation of programmes and activities shall be based on evidence on the performance of related programmes or activities and shall identify and analyse the issues to be addressed, the added value of Union involvement, objectives, expected effects of different options and monitoring and evaluation arrangements. For major programmes or activities that are expected to have significant economic, environmental or social impacts, the ex ante evaluation may take the form of an impact assessment that, in addition to meeting the requirements set out in the first subparagraph, analyses the various options concerning the methods of implementation. Retrospective evaluations shall assess the performance of the programme or activity, including aspects such as effectiveness, efficiency, coherence, relevance and EU added value. Retrospective evaluations shall be based on the information generated by the monitoring arrangements and indicators established for the action concerned. They shall be undertaken at least once during the term of every multiannual financial framework and where possible in sufficient time for the findings to be taken into account in ex ante evaluations or impact assessments which support the preparation of related programmes and activities."
retrospective evaluation,base,on the information generated by the monitoring arrangements and indicators established for the action concerned,"['information', 'monitor arrangement', 'indicator', 'action']",TITLE II BUDGET AND BUDGETARY PRINCIPLES,Article 34  Evaluations ,"Programmes and activities which entail significant spending shall be subject to ex ante and retrospective evaluations, which shall be proportionate to the objectives and expenditure. Ex ante evaluations supporting the preparation of programmes and activities shall be based on evidence on the performance of related programmes or activities and shall identify and analyse the issues to be addressed, the added value of Union involvement, objectives, expected effects of different options and monitoring and evaluation arrangements. For major programmes or activities that are expected to have significant economic, environmental or social impacts, the ex ante evaluation may take the form of an impact assessment that, in addition to meeting the requirements set out in the first subparagraph, analyses the various options concerning the methods of implementation. Retrospective evaluations shall assess the performance of the programme or activity, including aspects such as effectiveness, efficiency, coherence, relevance and EU added value. Retrospective evaluations shall be based on the information generated by the monitoring arrangements and indicators established for the action concerned. They shall be undertaken at least once during the term of every multiannual financial framework and where possible in sufficient time for the findings to be taken into account in ex ante evaluations or impact assessments which support the preparation of related programmes and activities."
assessment,take,the likely scale and type of errors as well as the specific conditions of the policy area concerned and the rules applicable into account,"['likely scale', 'type', 'error', 'specific condition', 'policy area', 'rule', 'account']",TITLE II BUDGET AND BUDGETARY PRINCIPLES,Article 35  Compulsory financial statement ,"Any proposal or initiative submitted to the legislative authority by the Commission, the High Representative of the Union for Foreign Affairs and Security Policy (the ‘High Representative’) or by a Member State, which may have an impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement showing the estimates in terms of payment and commitment appropriations, by an assessment of the different financing options available, and by an ex ante evaluation or impact assessment as provided for in Article 34. Any amendment to a proposal or initiative submitted to the legislative authority which may have an appreciable impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement prepared by the Union institution proposing the amendment. The financial statement shall contain the financial and economic data necessary for the assessment by the legislative authority of the need for Union action. It shall provide appropriate information as regards coherence with other activities of the Union and any possible synergy. In the case of multiannual operations, the financial statement shall contain the foreseeable schedule of annual requirements in terms of commitment and payment appropriations and posts, including for external personnel, and an evaluation of their medium-term and, where possible, long-term financial impact. During the budgetary procedure, the Commission shall provide the necessary information for a comparison between changes in the appropriations required and the initial forecasts made in the financial statement in the light of the progress of deliberations on the proposal or initiative submitted to the legislative authority. In order to reduce the risk of fraud, irregularities and non-achievement of objectives, the financial statement shall provide information on the internal control system set up, an estimate of the costs and benefits of the controls implied by such a system and an assessment of the expected level of risk of error, as well as information on existing and planned fraud prevention and protection measures. Such assessment shall take into account the likely scale and type of errors, as well as the specific conditions of the policy area concerned and the rules applicable thereto. When presenting revised or new spending proposals, the Commission shall estimate the costs and benefits of control systems, as well as the expected level of risk of error as referred to in paragraph 3."
budget,implement,pursuant to the principle of sound financial management in compliance with the effective and efficient internal control appropriate to each method of implementation and in accordance with the relevant sectorspecific rules,"['principle', 'sound financial management', 'compliance', 'effective efficient internal control', 'method', 'implementation', 'accordance', 'relevant sectorspecific rule']",TITLE II BUDGET AND BUDGETARY PRINCIPLES,Article 36  Internal control of budget implementation ,"Pursuant to the principle of sound financial management, the budget shall be implemented in compliance with the effective and efficient internal control appropriate to each method of implementation, and in accordance with the relevant sector-specific rules. For the purposes of budget implementation, internal control shall be applied at all levels of management and shall be designed to provide reasonable assurance of achieving the following objectives: (a) effectiveness, efficiency and economy of operations; (b) reliability of reporting; (c) safeguarding of assets and information; (d) prevention, detection, correction and follow-up of fraud and irregularities; (e) adequate management of the risks relating to the legality and regularity of the underlying transactions, taking into account the multiannual character of programmes as well as the nature of the payments concerned. Effective internal control shall be based on best international practices and include, in particular, the following elements: (a) segregation of tasks; (b) an appropriate risk management and control strategy that includes control at recipient level; (c) avoidance of conflict of interests; (d) adequate audit trails and data integrity in data systems; (e) procedures for monitoring effectiveness and efficiency; L 193/44  (f) procedures for follow-up of identified internal control weaknesses and exceptions; (g) periodic assessment of the sound functioning of the internal control system. Efficient internal control shall be based on the following elements: (a) the implementation of an appropriate risk management and control strategy coordinated among appropriate actors involved in the control chain; (b) the accessibility for all appropriate actors in the control chain of the results of controls carried out; (c) reliance, where appropriate, on management declarations of implementation partners and on independent audit opinions, provided that the quality of the underlying work is adequate and acceptable and that it was performed in accordance with agreed standards; (d) the timely application of corrective measures including, where appropriate, dissuasive penalties; (e) clear and unambiguous legislation underlying the policies concerned, including basic acts on the elements of the internal control; (f) the elimination of multiple controls; (g) the improvement of the cost benefit ratio of controls. If, during implementation, the level of error is persistently high, the Commission shall identify the weaknesses in the control systems, analyse the costs and benefits of possible corrective measures and take or propose appropriate action, such as simplification of the applicable provisions, improvement of the control systems and redesign of the programme or delivery systems. CHAPTER 8 Principle of transparency"
purpose budget implementation internal control,apply,for at all levels of management,"['level', 'management']",TITLE II BUDGET AND BUDGETARY PRINCIPLES,Article 36  Internal control of budget implementation ,"Pursuant to the principle of sound financial management, the budget shall be implemented in compliance with the effective and efficient internal control appropriate to each method of implementation, and in accordance with the relevant sector-specific rules. For the purposes of budget implementation, internal control shall be applied at all levels of management and shall be designed to provide reasonable assurance of achieving the following objectives: (a) effectiveness, efficiency and economy of operations; (b) reliability of reporting; (c) safeguarding of assets and information; (d) prevention, detection, correction and follow-up of fraud and irregularities; (e) adequate management of the risks relating to the legality and regularity of the underlying transactions, taking into account the multiannual character of programmes as well as the nature of the payments concerned. Effective internal control shall be based on best international practices and include, in particular, the following elements: (a) segregation of tasks; (b) an appropriate risk management and control strategy that includes control at recipient level; (c) avoidance of conflict of interests; (d) adequate audit trails and data integrity in data systems; (e) procedures for monitoring effectiveness and efficiency; L 193/44  (f) procedures for follow-up of identified internal control weaknesses and exceptions; (g) periodic assessment of the sound functioning of the internal control system. Efficient internal control shall be based on the following elements: (a) the implementation of an appropriate risk management and control strategy coordinated among appropriate actors involved in the control chain; (b) the accessibility for all appropriate actors in the control chain of the results of controls carried out; (c) reliance, where appropriate, on management declarations of implementation partners and on independent audit opinions, provided that the quality of the underlying work is adequate and acceptable and that it was performed in accordance with agreed standards; (d) the timely application of corrective measures including, where appropriate, dissuasive penalties; (e) clear and unambiguous legislation underlying the policies concerned, including basic acts on the elements of the internal control; (f) the elimination of multiple controls; (g) the improvement of the cost benefit ratio of controls. If, during implementation, the level of error is persistently high, the Commission shall identify the weaknesses in the control systems, analyse the costs and benefits of possible corrective measures and take or propose appropriate action, such as simplification of the applicable provisions, improvement of the control systems and redesign of the programme or delivery systems. CHAPTER 8 Principle of transparency"
purpose budget implementation internal control,design,to provide reasonable assurance of achieving the following objectives: effectiveness efficiency and economy of operations reliability of reporting safeguarding of assets and information prevention detection correction and followup of fraud and irregularities adequate management of the risks relating to the legality and regularity of the underlying transactions taking into account the multiannual character of programmes as well as the nature of the payments concerned,"['reasonable assurance', 'follow objective', 'effectiveness efficiency', 'economy', 'operation reliability', 'safeguard', 'asset', 'information prevention detection correction', 'followup', 'fraud', 'adequate management', 'risk', 'legality', 'regularity', 'underlying transaction', 'account', 'multiannual character', 'programme', 'nature', 'payment']",TITLE II BUDGET AND BUDGETARY PRINCIPLES,Article 36  Internal control of budget implementation ,"Pursuant to the principle of sound financial management, the budget shall be implemented in compliance with the effective and efficient internal control appropriate to each method of implementation, and in accordance with the relevant sector-specific rules. For the purposes of budget implementation, internal control shall be applied at all levels of management and shall be designed to provide reasonable assurance of achieving the following objectives: (a) effectiveness, efficiency and economy of operations; (b) reliability of reporting; (c) safeguarding of assets and information; (d) prevention, detection, correction and follow-up of fraud and irregularities; (e) adequate management of the risks relating to the legality and regularity of the underlying transactions, taking into account the multiannual character of programmes as well as the nature of the payments concerned. Effective internal control shall be based on best international practices and include, in particular, the following elements: (a) segregation of tasks; (b) an appropriate risk management and control strategy that includes control at recipient level; (c) avoidance of conflict of interests; (d) adequate audit trails and data integrity in data systems; (e) procedures for monitoring effectiveness and efficiency; L 193/44  (f) procedures for follow-up of identified internal control weaknesses and exceptions; (g) periodic assessment of the sound functioning of the internal control system. Efficient internal control shall be based on the following elements: (a) the implementation of an appropriate risk management and control strategy coordinated among appropriate actors involved in the control chain; (b) the accessibility for all appropriate actors in the control chain of the results of controls carried out; (c) reliance, where appropriate, on management declarations of implementation partners and on independent audit opinions, provided that the quality of the underlying work is adequate and acceptable and that it was performed in accordance with agreed standards; (d) the timely application of corrective measures including, where appropriate, dissuasive penalties; (e) clear and unambiguous legislation underlying the policies concerned, including basic acts on the elements of the internal control; (f) the elimination of multiple controls; (g) the improvement of the cost benefit ratio of controls. If, during implementation, the level of error is persistently high, the Commission shall identify the weaknesses in the control systems, analyse the costs and benefits of possible corrective measures and take or propose appropriate action, such as simplification of the applicable provisions, improvement of the control systems and redesign of the programme or delivery systems. CHAPTER 8 Principle of transparency"
effective internal control,base,on best international practices,['good international practice'],TITLE II BUDGET AND BUDGETARY PRINCIPLES,Article 36  Internal control of budget implementation ,"Pursuant to the principle of sound financial management, the budget shall be implemented in compliance with the effective and efficient internal control appropriate to each method of implementation, and in accordance with the relevant sector-specific rules. For the purposes of budget implementation, internal control shall be applied at all levels of management and shall be designed to provide reasonable assurance of achieving the following objectives: (a) effectiveness, efficiency and economy of operations; (b) reliability of reporting; (c) safeguarding of assets and information; (d) prevention, detection, correction and follow-up of fraud and irregularities; (e) adequate management of the risks relating to the legality and regularity of the underlying transactions, taking into account the multiannual character of programmes as well as the nature of the payments concerned. Effective internal control shall be based on best international practices and include, in particular, the following elements: (a) segregation of tasks; (b) an appropriate risk management and control strategy that includes control at recipient level; (c) avoidance of conflict of interests; (d) adequate audit trails and data integrity in data systems; (e) procedures for monitoring effectiveness and efficiency; L 193/44  (f) procedures for follow-up of identified internal control weaknesses and exceptions; (g) periodic assessment of the sound functioning of the internal control system. Efficient internal control shall be based on the following elements: (a) the implementation of an appropriate risk management and control strategy coordinated among appropriate actors involved in the control chain; (b) the accessibility for all appropriate actors in the control chain of the results of controls carried out; (c) reliance, where appropriate, on management declarations of implementation partners and on independent audit opinions, provided that the quality of the underlying work is adequate and acceptable and that it was performed in accordance with agreed standards; (d) the timely application of corrective measures including, where appropriate, dissuasive penalties; (e) clear and unambiguous legislation underlying the policies concerned, including basic acts on the elements of the internal control; (f) the elimination of multiple controls; (g) the improvement of the cost benefit ratio of controls. If, during implementation, the level of error is persistently high, the Commission shall identify the weaknesses in the control systems, analyse the costs and benefits of possible corrective measures and take or propose appropriate action, such as simplification of the applicable provisions, improvement of the control systems and redesign of the programme or delivery systems. CHAPTER 8 Principle of transparency"
effective internal control,include,the following elements: segregation of tasks an appropriate risk management and control strategy that includes control at recipient level avoidance of conflict of interests adequate audit trails and data integrity in data systems procedures for monitoring effectiveness and efficiency l 19344   procedures for followup of identified internal control weaknesses and exceptions periodic assessment of the sound functioning of the internal control system in particular,"['follow element', 'segregation', 'task', 'appropriate risk management', 'control strategy', 'control', 'recipient level avoidance', 'conflict', 'interest', 'adequate audit trail', 'datum integrity', 'datum system procedure', 'effectiveness', 'efficiency', 'l 19344      procedure', 'followup', 'identify internal control weakness', 'exception', 'periodic assessment', 'internal control system']",TITLE II BUDGET AND BUDGETARY PRINCIPLES,Article 36  Internal control of budget implementation ,"Pursuant to the principle of sound financial management, the budget shall be implemented in compliance with the effective and efficient internal control appropriate to each method of implementation, and in accordance with the relevant sector-specific rules. For the purposes of budget implementation, internal control shall be applied at all levels of management and shall be designed to provide reasonable assurance of achieving the following objectives: (a) effectiveness, efficiency and economy of operations; (b) reliability of reporting; (c) safeguarding of assets and information; (d) prevention, detection, correction and follow-up of fraud and irregularities; (e) adequate management of the risks relating to the legality and regularity of the underlying transactions, taking into account the multiannual character of programmes as well as the nature of the payments concerned. Effective internal control shall be based on best international practices and include, in particular, the following elements: (a) segregation of tasks; (b) an appropriate risk management and control strategy that includes control at recipient level; (c) avoidance of conflict of interests; (d) adequate audit trails and data integrity in data systems; (e) procedures for monitoring effectiveness and efficiency; L 193/44  (f) procedures for follow-up of identified internal control weaknesses and exceptions; (g) periodic assessment of the sound functioning of the internal control system. Efficient internal control shall be based on the following elements: (a) the implementation of an appropriate risk management and control strategy coordinated among appropriate actors involved in the control chain; (b) the accessibility for all appropriate actors in the control chain of the results of controls carried out; (c) reliance, where appropriate, on management declarations of implementation partners and on independent audit opinions, provided that the quality of the underlying work is adequate and acceptable and that it was performed in accordance with agreed standards; (d) the timely application of corrective measures including, where appropriate, dissuasive penalties; (e) clear and unambiguous legislation underlying the policies concerned, including basic acts on the elements of the internal control; (f) the elimination of multiple controls; (g) the improvement of the cost benefit ratio of controls. If, during implementation, the level of error is persistently high, the Commission shall identify the weaknesses in the control systems, analyse the costs and benefits of possible corrective measures and take or propose appropriate action, such as simplification of the applicable provisions, improvement of the control systems and redesign of the programme or delivery systems. CHAPTER 8 Principle of transparency"
efficient internal control,base,on the following elements:,['follow element'],TITLE II BUDGET AND BUDGETARY PRINCIPLES,Article 36  Internal control of budget implementation ,"Pursuant to the principle of sound financial management, the budget shall be implemented in compliance with the effective and efficient internal control appropriate to each method of implementation, and in accordance with the relevant sector-specific rules. For the purposes of budget implementation, internal control shall be applied at all levels of management and shall be designed to provide reasonable assurance of achieving the following objectives: (a) effectiveness, efficiency and economy of operations; (b) reliability of reporting; (c) safeguarding of assets and information; (d) prevention, detection, correction and follow-up of fraud and irregularities; (e) adequate management of the risks relating to the legality and regularity of the underlying transactions, taking into account the multiannual character of programmes as well as the nature of the payments concerned. Effective internal control shall be based on best international practices and include, in particular, the following elements: (a) segregation of tasks; (b) an appropriate risk management and control strategy that includes control at recipient level; (c) avoidance of conflict of interests; (d) adequate audit trails and data integrity in data systems; (e) procedures for monitoring effectiveness and efficiency; L 193/44  (f) procedures for follow-up of identified internal control weaknesses and exceptions; (g) periodic assessment of the sound functioning of the internal control system. Efficient internal control shall be based on the following elements: (a) the implementation of an appropriate risk management and control strategy coordinated among appropriate actors involved in the control chain; (b) the accessibility for all appropriate actors in the control chain of the results of controls carried out; (c) reliance, where appropriate, on management declarations of implementation partners and on independent audit opinions, provided that the quality of the underlying work is adequate and acceptable and that it was performed in accordance with agreed standards; (d) the timely application of corrective measures including, where appropriate, dissuasive penalties; (e) clear and unambiguous legislation underlying the policies concerned, including basic acts on the elements of the internal control; (f) the elimination of multiple controls; (g) the improvement of the cost benefit ratio of controls. If, during implementation, the level of error is persistently high, the Commission shall identify the weaknesses in the control systems, analyse the costs and benefits of possible corrective measures and take or propose appropriate action, such as simplification of the applicable provisions, improvement of the control systems and redesign of the programme or delivery systems. CHAPTER 8 Principle of transparency"
underlie work,perform,in accordance with agreed standards,"['accordance', 'agree standard']",TITLE II BUDGET AND BUDGETARY PRINCIPLES,Article 36  Internal control of budget implementation ,"Pursuant to the principle of sound financial management, the budget shall be implemented in compliance with the effective and efficient internal control appropriate to each method of implementation, and in accordance with the relevant sector-specific rules. For the purposes of budget implementation, internal control shall be applied at all levels of management and shall be designed to provide reasonable assurance of achieving the following objectives: (a) effectiveness, efficiency and economy of operations; (b) reliability of reporting; (c) safeguarding of assets and information; (d) prevention, detection, correction and follow-up of fraud and irregularities; (e) adequate management of the risks relating to the legality and regularity of the underlying transactions, taking into account the multiannual character of programmes as well as the nature of the payments concerned. Effective internal control shall be based on best international practices and include, in particular, the following elements: (a) segregation of tasks; (b) an appropriate risk management and control strategy that includes control at recipient level; (c) avoidance of conflict of interests; (d) adequate audit trails and data integrity in data systems; (e) procedures for monitoring effectiveness and efficiency; L 193/44  (f) procedures for follow-up of identified internal control weaknesses and exceptions; (g) periodic assessment of the sound functioning of the internal control system. Efficient internal control shall be based on the following elements: (a) the implementation of an appropriate risk management and control strategy coordinated among appropriate actors involved in the control chain; (b) the accessibility for all appropriate actors in the control chain of the results of controls carried out; (c) reliance, where appropriate, on management declarations of implementation partners and on independent audit opinions, provided that the quality of the underlying work is adequate and acceptable and that it was performed in accordance with agreed standards; (d) the timely application of corrective measures including, where appropriate, dissuasive penalties; (e) clear and unambiguous legislation underlying the policies concerned, including basic acts on the elements of the internal control; (f) the elimination of multiple controls; (g) the improvement of the cost benefit ratio of controls. If, during implementation, the level of error is persistently high, the Commission shall identify the weaknesses in the control systems, analyse the costs and benefits of possible corrective measures and take or propose appropriate action, such as simplification of the applicable provisions, improvement of the control systems and redesign of the programme or delivery systems. CHAPTER 8 Principle of transparency"
level error,be,persistently high during implementation,['implementation'],TITLE II BUDGET AND BUDGETARY PRINCIPLES,Article 36  Internal control of budget implementation ,"Pursuant to the principle of sound financial management, the budget shall be implemented in compliance with the effective and efficient internal control appropriate to each method of implementation, and in accordance with the relevant sector-specific rules. For the purposes of budget implementation, internal control shall be applied at all levels of management and shall be designed to provide reasonable assurance of achieving the following objectives: (a) effectiveness, efficiency and economy of operations; (b) reliability of reporting; (c) safeguarding of assets and information; (d) prevention, detection, correction and follow-up of fraud and irregularities; (e) adequate management of the risks relating to the legality and regularity of the underlying transactions, taking into account the multiannual character of programmes as well as the nature of the payments concerned. Effective internal control shall be based on best international practices and include, in particular, the following elements: (a) segregation of tasks; (b) an appropriate risk management and control strategy that includes control at recipient level; (c) avoidance of conflict of interests; (d) adequate audit trails and data integrity in data systems; (e) procedures for monitoring effectiveness and efficiency; L 193/44  (f) procedures for follow-up of identified internal control weaknesses and exceptions; (g) periodic assessment of the sound functioning of the internal control system. Efficient internal control shall be based on the following elements: (a) the implementation of an appropriate risk management and control strategy coordinated among appropriate actors involved in the control chain; (b) the accessibility for all appropriate actors in the control chain of the results of controls carried out; (c) reliance, where appropriate, on management declarations of implementation partners and on independent audit opinions, provided that the quality of the underlying work is adequate and acceptable and that it was performed in accordance with agreed standards; (d) the timely application of corrective measures including, where appropriate, dissuasive penalties; (e) clear and unambiguous legislation underlying the policies concerned, including basic acts on the elements of the internal control; (f) the elimination of multiple controls; (g) the improvement of the cost benefit ratio of controls. If, during implementation, the level of error is persistently high, the Commission shall identify the weaknesses in the control systems, analyse the costs and benefits of possible corrective measures and take or propose appropriate action, such as simplification of the applicable provisions, improvement of the control systems and redesign of the programme or delivery systems. CHAPTER 8 Principle of transparency"
budget,present,in accordance with the principle of transparency,"['accordance', 'principle', 'transparency']",TITLE II BUDGET AND BUDGETARY PRINCIPLES,Article 37  Publication of accounts and budgets ,"The budget shall be established and implemented and the accounts presented in accordance with the principle of transparency. The President of the European Parliament shall have the budget and any amending budget, as definitively adopted, published in the Official Journal of the European Union. The budgets shall be published within three months of the date on which they are declared definitively adopted. Pending official publication in the Official Journal of the European Union, the final detailed budget figures shall be published in all languages on the website of Union institutions, on the Commission’s initiative, as soon as possible and no later than four weeks after the definitive adoption of the budget. The consolidated annual accounts shall be published in the Official Journal of the European Union and on the website of Union institutions."
budget,publish,within three months of the date on which the european union are declared,"['month', 'date', 'european union']",TITLE II BUDGET AND BUDGETARY PRINCIPLES,Article 37  Publication of accounts and budgets ,"The budget shall be established and implemented and the accounts presented in accordance with the principle of transparency. The President of the European Parliament shall have the budget and any amending budget, as definitively adopted, published in the Official Journal of the European Union. The budgets shall be published within three months of the date on which they are declared definitively adopted. Pending official publication in the Official Journal of the European Union, the final detailed budget figures shall be published in all languages on the website of Union institutions, on the Commission’s initiative, as soon as possible and no later than four weeks after the definitive adoption of the budget. The consolidated annual accounts shall be published in the Official Journal of the European Union and on the website of Union institutions."
consolidated annual account,publish,the european union in the official journal of the european union,"['european union', 'official journal', 'european union']",TITLE II BUDGET AND BUDGETARY PRINCIPLES,Article 37  Publication of accounts and budgets ,"The budget shall be established and implemented and the accounts presented in accordance with the principle of transparency. The President of the European Parliament shall have the budget and any amending budget, as definitively adopted, published in the Official Journal of the European Union. The budgets shall be published within three months of the date on which they are declared definitively adopted. Pending official publication in the Official Journal of the European Union, the final detailed budget figures shall be published in all languages on the website of Union institutions, on the Commission’s initiative, as soon as possible and no later than four weeks after the definitive adoption of the budget. The consolidated annual accounts shall be published in the Official Journal of the European Union and on the website of Union institutions."
budget,implement,where by the budget in accordance with point of the first subparagraph of article 62(1,"['budget', 'accordance', 'point', 'subparagraph', 'article 621']",TITLE II BUDGET AND BUDGETARY PRINCIPLES,Article 38  Publication of information on recipients and other information ,"The Commission shall make available, in an appropriate and timely manner, information on recipients of funds financed from the budget, where the budget is implemented by it in accordance with point (a) of the first subparagraph of Article 62(1). The first subparagraph of this paragraph shall also apply to other Union institutions when they implement the budget pursuant to Article 59(1). Save in the cases referred to in paragraphs 3 and 4, the following information shall be published, having due regard for the requirements of confidentiality and security, in particular the protection of personal data: (a) the name of the recipient; (b) the locality of the recipient, namely: (i) the address of the recipient when the recipient is a legal person; (ii) the region on NUTS 2 level when the recipient is a natural person; (c) the amount legally committed;   (d) the nature and purpose of the measure. The information referred to in the first subparagraph of this paragraph shall only be published for prizes, grants and contracts which have been awarded as a result of contests, grant award procedures or procurement procedures, and for experts selected pursuant to Article 237(2). The information referred to in the first subparagraph of paragraph 2 shall not be published for: (a) education supports paid to natural persons and other direct support paid to natural persons most in need as referred to in point (b) of Article 191(4); (b) very low value contracts awarded to experts selected pursuant to Article 237(2) as well as very low value contracts below the amount referred to in point 14.4 of Annex I; (c) financial support provided through financial instruments for an amount lower than EUR 500 000; (d) where disclosure risks threatening the rights and freedoms of the persons or entities concerned as protected by the Charter of Fundamental Rights of the European Union or harming the commercial interests of the recipients. In the cases referred to in point (c) of the first subparagraph, the information made available shall be limited to statistical data, aggregated in accordance with relevant criteria, such as geographical situation, economic typology of recipients, type of support received and the Union policy area under which such support was provided. Where natural persons are concerned, the disclosure of the information referred to in the first subparagraph of paragraph 2 shall be based on relevant criteria such as the frequency or the type of the measure and the amounts involved. Persons or entities implementing Union funds pursuant to point (c) of the first subparagraph of Article 62(1) shall publish information on recipients in accordance with their rules and procedures, to the extent that those rules are deemed equivalent following the assessment carried out by the Commission pursuant to point (e) of the first subparagraph of Article 154(4), and provided that any publication of personal data is subject to safeguards equivalent to those set out in this Article. Bodies designated pursuant to Article 63(3) shall publish information in accordance with sector-specific rules. Those sector-specific rules may, in accordance with the relevant legal basis, derogate from paragraphs 2 and 3 of this Article, in particular for the publication of personal data, where justified on the basis of the criteria referred to in the third subparagraph of paragraph 3 of this Article, and taking into account the specificities of the sector concerned. The information referred to in paragraph 1 shall be published on the websites of Union institutions, no later than 30 June of the year following the financial year in which the funds were legally committed. The websites of Union institutions shall contain a reference to the address of the website where the information referred to in paragraph 1 can be found if it is not published directly on a dedicated website of Union institutions. The Commission shall make available, in an appropriate and timely manner, information about a single website, including a reference to its address, where the information as provided by the persons, entities or bodies referred to in paragraph 4 can be found. Where personal data are published, the information shall be removed two years after the end of the financial year in which the funds were legally committed. This shall also apply to personal data referring to legal persons whose official name identifies one or more natural persons."
